unity_time,python_time,latency_ms,fps,num_hands,num_joints
39.291824,7688.456944,-7649165.12,17.36,1,21
39.359670,7688.514566,-7649154.90,14.74,1,21
39.426989,7688.582783,-7649155.79,14.85,1,21
39.493897,7688.649991,-7649156.09,14.95,1,21
39.564992,7688.716711,-7649151.72,14.07,1,21
39.630420,7688.788759,-7649158.34,15.28,1,21
39.693239,7688.853480,-7649160.24,15.92,1,21
39.759414,7688.916086,-7649156.67,15.11,1,21
39.831141,7688.982461,-7649151.32,13.94,1,21
39.899015,7689.054202,-7649155.19,14.73,1,21
39.967594,7689.122454,-7649154.86,14.58,1,21
40.033077,7689.190758,-7649157.68,15.27,1,21
40.097675,7689.256000,-7649158.33,15.48,1,21
40.159314,7689.321031,-7649161.72,16.22,1,21
40.226619,7689.381800,-7649155.18,14.86,1,21
40.292352,7689.449423,-7649157.07,15.21,1,21
40.356377,7689.515218,-7649158.84,15.62,1,21
40.412846,7689.578969,-7649166.12,17.71,1,21
40.470808,7689.635548,-7649164.74,17.25,1,21
40.523494,7689.689624,-7649166.13,18.98,1,21
40.579180,7689.746076,-7649166.90,17.96,1,21
40.633216,7689.801614,-7649168.40,18.51,1,21
40.687741,7689.856166,-7649168.43,18.34,1,21
40.745513,7689.910195,-7649164.68,17.31,1,21
40.804375,7689.968269,-7649163.89,16.99,1,21
40.861719,7690.027174,-7649165.46,17.44,1,21
40.913440,7690.084246,-7649170.81,19.33,1,21
40.971044,7690.136117,-7649165.07,17.36,1,21
41.023629,7690.193597,-7649169.97,19.02,1,21
41.083211,7690.246357,-7649163.15,16.78,1,21
41.139495,7690.305912,-7649166.42,17.77,1,21
41.190370,7690.362052,-7649171.68,19.66,1,21
41.246689,7690.412829,-7649166.14,17.76,1,21
41.305944,7690.469290,-7649163.35,16.88,1,21
41.365064,7690.528775,-7649163.71,16.91,1,21
41.425120,7690.588157,-7649163.04,16.65,1,21
41.480848,7690.647713,-7649166.87,17.94,1,21
41.540167,7690.703651,-7649163.48,16.86,1,21
41.596489,7690.762729,-7649166.24,17.75,1,21
41.655673,7690.819060,-7649163.39,16.90,1,21
41.714801,7690.878496,-7649163.69,16.91,1,21
41.772133,7690.936782,-7649164.65,17.44,1,21
41.829450,7690.994894,-7649165.44,17.45,1,21
41.887695,7691.052579,-7649164.88,17.17,1,21
41.944827,7691.110276,-7649165.45,17.50,1,21
41.998415,7691.167436,-7649169.02,18.66,1,21
42.056766,7691.221397,-7649164.63,17.14,1,21
42.114159,7691.279487,-7649165.33,17.42,1,21
42.172609,7691.336743,-7649164.13,17.11,1,21
42.222677,7691.395210,-7649172.53,19.97,1,21
42.274225,7691.445215,-7649170.99,19.40,1,21
42.327978,7691.496778,-7649168.80,18.60,1,21
42.385244,7691.550673,-7649165.43,17.46,1,21
42.441857,7691.608049,-7649166.19,17.66,1,21
42.497470,7691.664737,-7649167.27,17.98,1,21
42.554397,7691.720648,-7649166.25,17.57,1,21
42.615023,7691.777073,-7649162.05,16.49,1,21
42.666540,7691.837588,-7649171.05,19.41,1,21
42.725663,7691.889423,-7649163.76,16.91,1,21
42.778397,7691.948301,-7649169.90,18.96,1,21
42.830572,7692.000952,-7649170.38,19.17,1,21
42.886098,7692.053887,-7649167.79,18.01,1,21
42.937529,7692.108657,-7649171.13,19.44,1,21
42.995721,7692.160309,-7649164.59,17.18,1,21
43.052899,7692.218345,-7649165.45,17.49,1,21
43.110383,7692.275648,-7649165.26,17.40,1,21
43.168146,7692.332851,-7649164.70,17.31,1,21
43.226111,7692.391078,-7649164.97,17.25,1,21
43.281723,7692.448729,-7649167.01,17.98,1,21
43.337291,7692.504480,-7649167.19,18.00,1,21
43.395714,7692.560070,-7649164.36,17.12,1,21
43.453592,7692.618215,-7649164.62,17.28,1,21
43.511262,7692.676212,-7649164.95,17.34,1,21
43.567218,7692.733920,-7649166.70,17.87,1,21
43.627363,7692.790632,-7649163.27,16.63,1,21
43.680155,7692.849888,-7649169.73,18.94,1,21
43.732296,7692.902754,-7649170.46,19.18,1,21
43.789832,7692.955046,-7649165.21,17.38,1,21
43.841692,7693.012629,-7649170.94,19.28,1,21
43.894527,7693.064270,-7649169.74,18.93,1,21
43.948702,7693.116985,-7649168.28,18.46,1,21
44.004532,7693.171302,-7649166.77,17.91,1,21
44.061945,7693.227019,-7649165.07,17.42,1,21
44.115331,7693.284536,-7649169.20,18.73,1,21
44.169545,7693.338097,-7649168.55,18.45,1,21
44.230473,7693.392327,-7649161.85,16.41,1,21
44.288184,7693.453303,-7649165.12,17.33,1,21
44.339584,7693.510694,-7649171.11,19.46,1,21
44.393746,7693.562109,-7649168.36,18.46,1,21
44.447119,7693.616323,-7649169.20,18.74,1,21
44.499224,7693.669700,-7649170.48,19.19,1,21
44.556132,7693.721978,-7649165.85,17.57,1,21
44.612081,7693.778840,-7649166.76,17.87,1,21
44.674117,7693.834804,-7649160.69,16.12,1,21
44.733298,7693.896815,-7649163.52,16.90,1,21
44.791897,7693.956009,-7649164.11,17.07,1,21
44.845686,7694.014317,-7649168.63,18.59,1,21
44.903764,7694.068457,-7649164.69,17.22,1,21
44.960104,7694.125227,-7649165.12,17.75,1,21
45.024710,7694.182839,-7649158.13,15.48,1,21
45.078393,7694.247220,-7649168.83,18.63,1,21
45.141060,7694.300953,-7649159.89,15.96,1,21
45.196031,7694.363692,-7649167.66,18.19,1,21
45.251854,7694.418742,-7649166.89,17.91,1,21
45.309153,7694.474474,-7649165.32,17.45,1,21
45.362963,7694.531727,-7649168.76,18.58,1,21
45.422261,7694.585648,-7649163.39,16.86,1,21
45.475847,7694.644751,-7649168.90,18.66,1,21
45.530363,7694.698489,-7649168.13,18.34,1,21
45.587740,7694.753889,-7649166.15,17.43,1,21
45.660308,7694.810522,-7649150.21,13.78,1,21
45.713926,7694.882958,-7649169.03,18.65,1,21
45.768328,7694.936516,-7649168.19,18.38,1,21
45.824691,7694.990870,-7649166.18,17.74,1,21
45.880542,7695.047324,-7649166.78,17.90,1,21
45.935072,7695.103353,-7649168.28,18.34,1,21
45.989715,7695.157786,-7649168.07,18.30,1,21
46.043081,7695.212286,-7649169.20,18.74,1,21
