unity_time,python_time,latency_ms,fps,num_hands,num_joints
36.760499,73639.596526,-73602836.03,31.90,0,0
36.789581,73639.627936,-73602838.36,34.39,0,0
36.842635,73639.657052,-73602814.42,18.85,1,21
36.900383,73639.710037,-73602809.65,17.32,1,21
36.931886,73639.767504,-73602835.62,31.74,0,0
36.988443,73639.799361,-73602810.92,17.68,1,21
37.043977,73639.855610,-73602811.63,18.01,1,21
37.099671,73639.911126,-73602811.46,17.96,1,21
37.156364,73639.966897,-73602810.53,17.64,0,0
37.211250,73640.023625,-73602812.38,18.22,0,0
37.266271,73640.078623,-73602812.35,18.18,1,21
37.323093,73640.133602,-73602810.51,17.60,1,21
37.380261,73640.190334,-73602810.07,17.49,1,21
37.437037,73640.247465,-73602810.43,17.61,1,21
37.489247,73640.304310,-73602815.06,19.15,1,21
37.543856,73640.356567,-73602812.71,18.31,0,0
37.602079,73640.411234,-73602809.15,17.18,0,0
37.653119,73640.469241,-73602816.12,19.59,0,0
37.709877,73640.520324,-73602810.45,17.62,0,0
37.764932,73640.577376,-73602812.44,18.16,0,0
37.818195,73640.632331,-73602814.14,18.77,1,21
37.878057,73640.685451,-73602807.39,16.71,1,21
37.951543,73640.745384,-73602793.84,13.61,1,21
38.006755,73640.818638,-73602811.88,18.11,0,0
38.079824,73640.874100,-73602794.28,13.69,1,21
38.156352,73640.947190,-73602790.84,13.07,1,21
38.236415,73641.023778,-73602787.36,12.49,1,21
38.317159,73641.103586,-73602786.43,12.38,1,21
38.394197,73641.184413,-73602790.22,12.98,1,21
38.477071,73641.261541,-73602784.47,12.07,1,21
38.562713,73641.344429,-73602781.72,11.68,2,42
38.626341,73641.429951,-73602803.61,15.72,1,21
38.687969,73641.493687,-73602805.72,16.23,1,21
38.749650,73641.555239,-73602805.59,16.21,1,21
38.813180,73641.617019,-73602803.84,15.74,1,21
38.873612,73641.680513,-73602806.90,16.55,1,21
38.931814,73641.740939,-73602809.12,17.18,1,21
38.996307,73641.799200,-73602802.89,15.51,1,21
39.059672,73641.863620,-73602803.95,15.78,1,21
39.116184,73641.926849,-73602810.66,17.70,1,21
39.173233,73641.983305,-73602810.07,17.53,1,21
39.237171,73642.040584,-73602803.41,15.64,1,21
39.300176,73642.104563,-73602804.39,15.87,1,21
39.364175,73642.167581,-73602803.41,15.63,1,21
39.420447,73642.231532,-73602811.08,17.77,1,21
39.484885,73642.287756,-73602802.87,15.52,1,21
39.546271,73642.352171,-73602805.90,16.29,1,21
39.607757,73642.413584,-73602805.83,16.26,1,21
39.666479,73642.474773,-73602808.29,17.03,1,21
39.733087,73642.533847,-73602800.76,15.01,0,0
39.795629,73642.600416,-73602804.79,15.99,1,21
39.851927,73642.663009,-73602811.08,17.76,1,21
39.906447,73642.719268,-73602812.82,18.34,1,21
39.965942,73642.773617,-73602807.68,16.81,1,21
40.026686,73642.832971,-73602806.29,16.46,1,21
40.085620,73642.893907,-73602808.29,16.97,1,21
40.147815,73642.952674,-73602804.86,16.08,1,21
40.208151,73643.015176,-73602807.02,16.57,0,0
40.265788,73643.075536,-73602809.75,17.35,1,21
40.324949,73643.132790,-73602807.84,16.90,1,21
40.380341,73643.191971,-73602811.63,18.05,1,21
40.434549,73643.247423,-73602812.87,18.45,1,21
40.492298,73643.301809,-73602809.51,17.32,1,21
40.552062,73643.359481,-73602807.42,16.73,1,21
40.612663,73643.419206,-73602806.54,16.50,1,21
40.669230,73643.479976,-73602810.75,17.68,1,21
40.730248,73643.536379,-73602806.13,16.39,1,21
40.788903,73643.597665,-73602808.76,17.05,1,21
40.847220,73643.656099,-73602808.88,17.15,1,21
40.907041,73643.714392,-73602807.35,16.72,1,21
40.966242,73643.774153,-73602807.91,16.89,1,21
41.025385,73643.833503,-73602808.12,16.91,1,21
41.080149,73643.892654,-73602812.50,18.26,1,21
41.140259,73643.947277,-73602807.02,16.64,1,21
41.200630,73644.007455,-73602806.83,16.56,1,21
41.252638,73644.067938,-73602815.30,19.23,1,21
41.313484,73644.120379,-73602806.90,16.43,1,21
41.373779,73644.180550,-73602806.77,16.59,1,21
41.429276,73644.241188,-73602811.91,18.02,1,21
41.487926,73644.296622,-73602808.70,17.05,1,21
